Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,380,Italy,5312,Area harvested,113,Rice,2019,ha,220030,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,113,Rice,2019,kg/ha,6783.7,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,113,Rice,2020,ha,227320,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,113,Rice,2020,kg/ha,6631.6,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,113,Rice,2021,ha,227040,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,113,Rice,2021,kg/ha,6427.5,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,113,Rice,2022,ha,218420,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,113,Rice,2022,kg/ha,5663.2,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,113,Rice,2023,ha,210240,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,113,Rice,2023,kg/ha,6557.5,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,111,Wheat,2019,ha,1754640,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,111,Wheat,2019,kg/ha,3840.9,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,111,Wheat,2020,ha,1711220,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,111,Wheat,2020,kg/ha,3924.8,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,111,Wheat,2021,ha,1726610,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,111,Wheat,2021,kg/ha,4224.8,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,111,Wheat,2022,ha,1776730,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,111,Wheat,2022,kg/ha,3720,A,Official figure,
QCL,Crops and livestock products,380,Italy,5312,Area harvested,111,Wheat,2023,ha,1867560,A,Official figure,
QCL,Crops and livestock products,380,Italy,5412,Yield,111,Wheat,2023,kg/ha,3691.7,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1701,"Beans, dry",2019,ha,124,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1701,"Beans, dry",2019,kg/ha,1032.3,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1701,"Beans, dry",2020,ha,113,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1701,"Beans, dry",2020,kg/ha,1061.9,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1701,"Beans, dry",2021,ha,116,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1701,"Beans, dry",2021,kg/ha,1043.1,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1701,"Beans, dry",2022,ha,126,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1701,"Beans, dry",2022,kg/ha,1031.7,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1701,"Beans, dry",2023,ha,104,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1701,"Beans, dry",2023,kg/ha,1057.7,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,112,Maize (corn),2019,ha,1828,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,112,Maize (corn),2019,kg/ha,1125.8,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,112,Maize (corn),2020,ha,1811,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,112,Maize (corn),2020,kg/ha,1114.3,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,112,Maize (corn),2021,ha,1898,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,112,Maize (corn),2021,kg/ha,1118,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,112,Maize (corn),2022,ha,2087,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,112,Maize (corn),2022,kg/ha,1162.4,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,112,Maize (corn),2023,ha,2009,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,112,Maize (corn),2023,kg/ha,1140.4,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,113,Rice,2019,ha,1,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,113,Rice,2019,kg/ha,1000,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,113,Rice,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,113,Rice,2021,ha,0,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,113,Rice,2022,ha,0,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,113,Rice,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1802,Sugar cane,2019,ha,15760,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1802,Sugar cane,2019,kg/ha,47218.6,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1802,Sugar cane,2020,ha,11423,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1802,Sugar cane,2020,kg/ha,45741.3,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1802,Sugar cane,2021,ha,9858,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1802,Sugar cane,2021,kg/ha,50622.7,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1802,Sugar cane,2022,ha,8463,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1802,Sugar cane,2022,kg/ha,56712.4,A,Official figure,
QCL,Crops and livestock products,388,Jamaica,5312,Area harvested,1802,Sugar cane,2023,ha,7766,I,Imputed value,
QCL,Crops and livestock products,388,Jamaica,5412,Yield,1802,Sugar cane,2023,kg/ha,53409,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,115,Barley,2019,ha,61500,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,115,Barley,2019,kg/ha,3621.1,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,115,Barley,2020,ha,63600,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,115,Barley,2020,kg/ha,3485.8,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,115,Barley,2021,ha,63100,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,115,Barley,2021,kg/ha,3721.1,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,115,Barley,2022,ha,63300,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,115,Barley,2022,kg/ha,3685.6,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,115,Barley,2023,ha,64000,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,115,Barley,2023,kg/ha,3629.7,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1701,"Beans, dry",2019,ha,32400,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1701,"Beans, dry",2019,kg/ha,2237.7,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1701,"Beans, dry",2020,ha,34000,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1701,"Beans, dry",2020,kg/ha,1670.6,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1701,"Beans, dry",2021,ha,30400,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1701,"Beans, dry",2021,kg/ha,1625,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1701,"Beans, dry",2022,ha,29400,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1701,"Beans, dry",2022,kg/ha,1721.1,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1701,"Beans, dry",2023,ha,30700,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1701,"Beans, dry",2023,kg/ha,1175.9,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,112,Maize (corn),2019,ha,63,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,112,Maize (corn),2019,kg/ha,2683.4,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,112,Maize (corn),2020,ha,63,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,112,Maize (corn),2020,kg/ha,2682.3,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,112,Maize (corn),2021,ha,62,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,112,Maize (corn),2021,kg/ha,2678.7,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,112,Maize (corn),2022,ha,63,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,112,Maize (corn),2022,kg/ha,2681.5,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,112,Maize (corn),2023,ha,62,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,112,Maize (corn),2023,kg/ha,2680.9,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,113,Rice,2019,ha,1542200,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,113,Rice,2019,kg/ha,6834.5,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,113,Rice,2020,ha,1533500,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,113,Rice,2020,kg/ha,6831.5,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,113,Rice,2021,ha,1519300,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,113,Rice,2021,kg/ha,6987.6,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,113,Rice,2022,ha,1497500,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,113,Rice,2022,kg/ha,6979,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,113,Rice,2023,ha,1478300,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5412,Yield,113,Rice,2023,kg/ha,6856.5,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1802,Sugar cane,2019,ha,22100,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1802,Sugar cane,2019,kg/ha,53122.2,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1802,Sugar cane,2020,ha,22500,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1802,Sugar cane,2020,kg/ha,59377.8,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1802,Sugar cane,2021,ha,23300,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1802,Sugar cane,2021,kg/ha,58326.2,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1802,Sugar cane,2022,ha,23200,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,1802,Sugar cane,2022,kg/ha,54827.6,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1802,Sugar cane,2023,ha,22382,I,Imputed value,
QCL,Crops and livestock products,392,Japan,5412,Yield,1802,Sugar cane,2023,kg/ha,54462.9,E,Estimated value,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,111,Wheat,2019,ha,211600,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,111,Wheat,2019,kg/ha,4900.8,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,111,Wheat,2020,ha,212600,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,111,Wheat,2020,kg/ha,4465.2,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,111,Wheat,2021,ha,220000,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,111,Wheat,2021,kg/ha,4986.4,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,111,Wheat,2022,ha,227300,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,111,Wheat,2022,kg/ha,4370.9,A,Official figure,
QCL,Crops and livestock products,392,Japan,5312,Area harvested,111,Wheat,2023,ha,231700,A,Official figure,
QCL,Crops and livestock products,392,Japan,5412,Yield,111,Wheat,2023,kg/ha,4721.6,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,115,Barley,2019,ha,57828,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,115,Barley,2019,kg/ha,1152,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,115,Barley,2020,ha,49844,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,115,Barley,2020,kg/ha,1737.7,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,115,Barley,2021,ha,54612,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,115,Barley,2021,kg/ha,1397,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,115,Barley,2022,ha,24388,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,115,Barley,2022,kg/ha,1180.1,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,115,Barley,2023,ha,33375,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,115,Barley,2023,kg/ha,1333.2,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,112,Maize (corn),2019,ha,0,E,Estimated value,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,112,Maize (corn),2020,ha,0,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,112,Maize (corn),2021,ha,0,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,112,Maize (corn),2022,ha,0,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,112,Maize (corn),2023,ha,0,E,Estimated value,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,111,Wheat,2019,ha,11018,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,111,Wheat,2019,kg/ha,2392.5,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,111,Wheat,2020,ha,11508,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,111,Wheat,2020,kg/ha,2237.5,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,111,Wheat,2021,ha,12305,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,111,Wheat,2021,kg/ha,2097.3,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,111,Wheat,2022,ha,11026,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,111,Wheat,2022,kg/ha,1891.7,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5312,Area harvested,111,Wheat,2023,ha,12110,A,Official figure,
QCL,Crops and livestock products,400,Jordan,5412,Yield,111,Wheat,2023,kg/ha,2204.6,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,115,Barley,2019,ha,2976843,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,115,Barley,2019,kg/ha,1286.6,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,115,Barley,2020,ha,2728822,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,115,Barley,2020,kg/ha,1341,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,115,Barley,2021,ha,2157478,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,115,Barley,2021,kg/ha,1097,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,115,Barley,2022,ha,2187297,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,115,Barley,2022,kg/ha,1502.9,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,115,Barley,2023,ha,2424652,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,115,Barley,2023,kg/ha,1078,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,1701,"Beans, dry",2019,ha,210804,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,1701,"Beans, dry",2019,kg/ha,931.6,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,1701,"Beans, dry",2020,ha,181098,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,1701,"Beans, dry",2020,kg/ha,994,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,1701,"Beans, dry",2021,ha,182533,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5412,Yield,1701,"Beans, dry",2021,kg/ha,868.2,A,Official figure,
QCL,Crops and livestock products,398,Kazakhstan,5312,Area harvested,1701,"Beans, dry",2022,ha,278181,A,Official figure,
